ObjectID,Plot,Species,DBH (cm) 2021
897,Plot9,ABBA,12.5
898,Plot10,ABBA,11.4
899,Plot11,ABBA,11.6
900,Plot12,UNSW,26
901,Plot1,UNSW,14
902,Plot2,PIRU,12
903,Plot3,LALA,13.4
904,Plot4,LALA,27.5
905,Plot5,LALA,20.5
906,Plot6,ABBA,13.5
907,Plot7,ABBA,16.9
908,Plot8,ABBA,12.4
909,Plot9,ACRU,11.6
910,Plot10,UNSW,32.3
911,Plot11,ABBA,18.9
912,Plot12,UNSW,19
913,Plot1,ABBA,12.9
914,Plot2,BECO,36
915,Plot3,ABBA,11.2
916,Plot4,ABBA,15.5
917,Plot5,ABBA,10.7
918,Plot6,ABBA,11
919,Plot7,PIRU,19.9
920,Plot8,BEPO,12.5
921,Plot9,ABBA,13.3
922,Plot10,UNSW,21.5
923,Plot11,ABBA,11.6
924,Plot12,ABBA,11.2
925,Plot1,PIRU,21
926,Plot2,ACRU,41
927,Plot3,ABBA,13.6
928,Plot4,ABBA,11.5
929,Plot5,ABBA,13.6
930,Plot6,ABBA,22.2
931,Plot7,ABBA,11.7
932,Plot8,ABBA,11.4
933,Plot9,ABBA,
934,Plot10,ABBA,11.9
935,Plot11,ACRU,17.6
936,Plot12,ACRU,13.6
937,Plot1,ACRU,12.8
938,Plot2,ACRU,16.1
939,Plot3,ABBA,19.6
940,Plot4,ABBA,13.6
941,Plot5,UNSW,36
942,Plot6,ACRU,15.9
943,Plot7,ACRU,13.8
944,Plot8,LALA,19.5
945,Plot9,ABBA,10.5
946,Plot10,ABBA,11.1
947,Plot11,ACRU,15.7
948,Plot12,PRSE,13.9
949,Plot1,PRSE,14
950,Plot2,ABBA,17.3
951,Plot3,ABBA,17
952,Plot4,ABBA,15
953,Plot5,UNSW,16.2
954,Plot6,ACRU,12.6
955,Plot7,ACRU,13.7
956,Plot8,ACRU,12.5
957,Plot9,ABBA,13.9
958,Plot10,ABBA,10.4
959,Plot11,ABBA,14.3
960,Plot12,ABBA,12.9
961,Plot1,ABBA,15.4
962,Plot2,LALA,17.3
963,Plot3,BEPO,12.8
964,Plot4,ABBA,13.8
965,Plot5,ABBA,12.1
966,Plot6,ABBA,16.1
967,Plot7,PRSE,16.8
968,Plot8,BEPO,11.2
969,Plot9,ABBA,15.3
970,Plot10,ABBA,13.1
971,Plot11,BECO,13.4
972,Plot12,ABBA,17.8
973,Plot1,ABBA,11.1
974,Plot2,ABBA,12.4
975,Plot3,ABBA,15
976,Plot4,BEPO,12.9
977,Plot5,ACRU,14.9
978,Plot6,ABBA,20.6
979,Plot7,ABBA,22
980,Plot8,ABBA,11.9
981,Plot9,ABBA,12.2
982,Plot10,LALA,17.5
983,Plot11,BEPO,10.5
984,Plot12,ABBA,12.1
985,Plot1,ABBA,18.2
986,Plot2,LALA,24.1
987,Plot3,LALA,19.3
988,Plot4,ABBA,10.5
989,Plot5,LALA,15.7
990,Plot6,ABBA,15
991,Plot7,LALA,14.6
992,Plot8,ABBA,17.8
993,Plot9,ABBA,11.1
994,Plot10,ABBA,13.5
995,Plot11,LALA,16.4
996,Plot12,PIRU,14.5
997,Plot1,ABBA,20.6
998,Plot2,ABBA,12.4
999,Plot3,ABBA,21.3
1000,Plot4,ABBA,13.4
1001,Plot5,ABBA,13.1
1002,Plot6,ABBA,13.8
1003,Plot7,ABBA,11.8
1004,Plot8,ABBA,11.4
1005,Plot9,ABBA,11.8
1006,Plot10,ABBA,10.7
1007,Plot11,UNSW,17
1008,Plot12,ABBA,11.5
1009,Plot1,ABBA,13.3
1010,Plot2,LALA,10.4
1011,Plot3,LALA,17.5
1012,Plot4,LALA,17.8
1013,Plot5,LALA,19.3
1014,Plot6,PRPE,13.8
1015,Plot7,ACRU,11
1016,Plot8,ABBA,18.1
1017,Plot9,ABBA,10.9
1018,Plot10,ABBA,21.5
1019,Plot11,ABBA,16.5
1020,Plot12,ABBA,12.1
1021,Plot1,LALA,18.6
1022,Plot2,BEPO,13.3
1023,Plot3,BEPO,11.1
1024,Plot4,ABBA,10.9
1025,Plot5,ACRU,14.6
1026,Plot6,ABBA,11.3
1027,Plot7,PRPE,13.4
1028,Plot8,ABBA,18.7
1029,Plot9,ABBA,12.8
1030,Plot10,ACRU,11.2
1031,Plot11,ABBA,12.4
1032,Plot12,ABBA,11.7
1033,Plot1,ABBA,11.8
1034,Plot2,LALA,20
1035,Plot3,LALA,13.9
1036,Plot4,LALA,16.7
1037,Plot5,ABBA,13.5
1038,Plot6,PRPE,11
1039,Plot7,ABBA,13.1
1040,Plot8,ABBA,18.7
1041,Plot9,UNSW,30.2
1042,Plot10,ACRU,14.8
1043,Plot11,ACRU,12.8
1044,Plot12,ABBA,11.6
1045,Plot1,ABBA,12.9
1046,Plot2,UNSW,18
1047,Plot3,LALA,23.5
1048,Plot4,ABBA,15
1049,Plot5,ABBA,10.5
1050,Plot6,ABBA,15.8
1051,Plot7,ABBA,11.8
1052,Plot8,ABBA,11
1053,Plot9,PIRU,24.7
1054,Plot10,ABBA,15
1055,Plot11,ABBA,13.8
1056,Plot12,ABBA,11
1057,Plot1,ABBA,13.8
1058,Plot2,ABBA,15.4
1059,Plot3,ACRU,13
1060,Plot4,ACRU,17
1061,Plot5,ACRU,10.5
1062,Plot6,ABBA,14.6
1063,Plot7,ABBA,18
1064,Plot8,ABBA,10.5
1065,Plot9,ABBA,11.9
1066,Plot10,ABBA,12.4
1067,Plot11,UNSW,32.6
1068,Plot12,ABBA,17.9
1069,Plot1,ABBA,16.5
1070,Plot2,ABBA,11
1071,Plot3,ABBA,14.9
1072,Plot4,ABBA,12.6
1073,Plot5,ABBA,12.3
1074,Plot6,LALA,14.4
1075,Plot7,LALA,21.4
1076,Plot8,ABBA,10.3
1077,Plot9,ABBA,14.5
1078,Plot10,ACRU,11.7
1079,Plot11,LALA,14.3
1080,Plot12,LALA,18.9
1081,Plot1,ABBA,10.2
1082,Plot2,LALA,16.6
1083,Plot3,ABBA,15.4
1084,Plot4,ABBA,13.4
1085,Plot5,ABBA,10.9
1086,Plot6,ACRU,10.9
1087,Plot7,ACRU,10.8
1088,Plot8,ACRU,16.5
1089,Plot9,UNSW,30.5
1090,Plot10,ABBA,14.1
1091,Plot11,UNSW,27.6
1092,Plot12,ABBA,14.5
1093,Plot1,LALA,14.6
1094,Plot2,ABBA,10.3
1095,Plot3,LALA,18.5
1096,Plot4,UNSW,13.2
1097,Plot5,ABBA,11.9
1098,Plot6,ACRU,15.5
1099,Plot7,ACRU,12.1
1100,Plot8,ABBA,11.4
1101,Plot9,ABBA,12.9
1102,Plot10,ABBA,11.7
1103,Plot11,LALA,16.1
1104,Plot12,ABBA,15.4
1105,Plot1,LALA,25
1106,Plot2,LALA,23.1
1107,Plot3,LALA,13.2
1108,Plot4,ABBA,15.8
1109,Plot5,ABBA,16.4
1110,Plot6,LALA,15.4
1111,Plot7,ABBA,14.9
1112,Plot8,ABBA,12.1
1113,Plot9,ABBA,19.3
1114,Plot10,ABBA,12.7
1115,Plot11,ABBA,13.6
1116,Plot12,ABBA,15.5
1117,Plot1,ABBA,12.6
1118,Plot2,LALA,17.1
1119,Plot3,ABBA,15.4
1120,Plot4,LALA,17.2
1121,Plot5,LALA,11.5
1122,Plot6,ABBA,10.3
1123,Plot7,ABBA,
1124,Plot8,UNSW,
1125,Plot9,LALA,19.8
1126,Plot10,LALA,21.9
1127,Plot11,LALA,21.2
1128,Plot12,LALA,11.1
1129,Plot1,UNSW,33.2
1130,Plot2,ABBA,11.5
1131,Plot3,ABBA,11.1
1132,Plot4,ACRU,11.7
1133,Plot5,ACRU,11
1134,Plot6,ABBA,18.9
1135,Plot7,ABBA,16.6
1136,Plot8,ABBA,12.2
1137,Plot9,LALA,19.4
1138,Plot10,ABBA,12.4
1139,Plot11,ABBA,12.2
1140,Plot12,ABBA,16.6
1141,Plot1,ABBA,14.9
1142,Plot2,ABBA,13.9
1143,Plot3,ABBA,15.7
1144,Plot4,ABBA,12.2
1145,Plot5,ABBA,10.4
1146,Plot6,ABBA,11.3
1147,Plot7,ABBA,11
1148,Plot8,ABBA,17.2
1149,Plot9,ABBA,11.2
1150,Plot10,ABBA,20.4
1151,Plot11,ABBA,11.1
1152,Plot12,UNSW,42.4
1153,Plot1,ABBA,12.3
1154,Plot2,ABBA,10.9
1155,Plot3,ABBA,12.7
1156,Plot4,ABBA,13.4
1157,Plot5,ABBA,16
1158,Plot6,UNSW,77
1159,Plot7,ABBA,13.2
1160,Plot8,ACRU,16.2
1161,Plot9,UNSW,47
1162,Plot10,ABBA,14.9
1163,Plot11,ACRU,10.5
1164,Plot12,ABBA,11.4
1165,Plot1,ABBA,16.6
1166,Plot2,UNSW,47
1167,Plot3,ABBA,11.3
1168,Plot4,ABBA,15.1
1169,Plot5,ABBA,11
1170,Plot6,ABBA,18.8
1171,Plot7,ABBA,14.1
1172,Plot8,LALA,18.6
1173,Plot9,ABBA,13
1174,Plot10,ABBA,16.3
1175,Plot11,ABBA,22.5
1176,Plot12,PIRU,17
1177,Plot1,PIRU,18.3
1178,Plot2,BECO,10.9
1179,Plot3,BECO,10.7
1180,Plot4,BECO,14.8
1181,Plot5,BECO,13.3
1182,Plot6,PIRU,14.5
1183,Plot7,PRSE,13.4
1184,Plot8,PRSE,15.4
1185,Plot9,POTR,15.7
1186,Plot10,ABBA,10.7
1187,Plot11,BEPO,12.5
1188,Plot12,BEPO,13.5
1189,Plot1,BEPO,13.8
1190,Plot2,BECO,10.9
1191,Plot3,BECO,10.5
1192,Plot4,BEPO,12.6
1193,Plot5,BEPO,13
1194,Plot6,ACRU,13.4
1195,Plot7,ACRU,19.5
1196,Plot8,ACRU,12.1
1197,Plot9,BEPO,19.7
1198,Plot10,BEPO,11.4
1199,Plot11,BEPO,17
1200,Plot12,BEPO,13.9
1201,Plot1,BEPO,16.3
1202,Plot2,BEPO,14.6
1203,Plot3,BECO,15.9
1204,Plot4,BEPO,14
1205,Plot5,ABBA,14.5
1206,Plot6,BEPO,19
1207,Plot7,BEPO,15.4
1208,Plot8,LALA,20.3
1209,Plot9,BEPO,23.1
1210,Plot10,BEPO,13.4
1211,Plot11,ACRU,17.8
1212,Plot12,ACRU,17.9
1213,Plot1,ACRU,11.4
1214,Plot2,ACRU,12.4
1215,Plot3,ACRU,11.5
1216,Plot4,PIRU,10.5
1217,Plot5,ABBA,11.9
1218,Plot6,BEPO,16
1219,Plot7,ABBA,17.5
1220,Plot8,BEPO,12.3
1221,Plot9,BEPO,15
1222,Plot10,PIRU,26.9
1223,Plot11,UNSW,45
1224,Plot12,ABBA,14.8
1225,Plot1,ABBA,16.5
1226,Plot2,ABBA,26.5
1227,Plot3,ABBA,11.5
1228,Plot4,ABBA,22.8
1229,Plot5,PRSE,20.6
1230,Plot6,ACRU,12.3
1231,Plot7,ACRU,10.4
1232,Plot8,ACRU,12.4
1233,Plot9,ACRU,15.8
1234,Plot10,ACRU,12.9
1235,Plot11,ABBA,16.8
1236,Plot12,BEPO,14.6
1237,Plot1,BEPO,15.5
1238,Plot2,BEPO,18.3
1239,Plot3,PRSE,19
1240,Plot4,BEPO,14
1241,Plot5,BEPO,14.9
1242,Plot6,ABBA,15.3
1243,Plot7,ABBA,16.3
1244,Plot8,BEPO,15.6
1245,Plot9,BEPO,13.3
1246,Plot10,BEPO,14.3
1247,Plot11,PIRU,16.2
1248,Plot12,PIRU,11.3
1249,Plot1,ABBA,21.6
1250,Plot2,PIRU,24.3
1251,Plot3,ABBA,19
1252,Plot4,ABBA,12.2
1253,Plot5,UNSW,16.7
1254,Plot6,POTR,12.9
1255,Plot7,ABBA,20.1
1256,Plot8,ABBA,14.8
1257,Plot9,ABBA,12.2
1258,Plot10,PRPE,20.9
1259,Plot11,ABBA,12
1260,Plot12,ABBA,10.3
1261,Plot1,ABBA,17.4
1262,Plot2,PIRU,33
1263,Plot3,ACRU,12.3
1264,Plot4,BEPO,13.4
1265,Plot5,ABBA,10.3
1266,Plot6,ABBA,10.9
1267,Plot7,ABBA,10.4
1268,Plot8,ABBA,14.8
1269,Plot9,BEPO,11.4
1270,Plot10,LALA,19.1
1271,Plot11,ABBA,11.9
1272,Plot12,PIRU,11.7
1273,Plot1,ABBA,20.7
1274,Plot2,ABBA,24
1275,Plot3,ABBA,13.2
1276,Plot4,ABBA,16.2
1277,Plot5,ABBA,16.3
1278,Plot6,PIRU,12.9
1279,Plot7,BEPO,16.5
1280,Plot8,BEPO,12.6
1281,Plot9,ABBA,13.7
1282,Plot10,BECO,12.6
1283,Plot11,PIRU,12.3
1284,Plot12,ABBA,11.6
1285,Plot1,ABBA,23.7
1286,Plot2,PIRU,26.5
1287,Plot3,BEPO,10.5
1288,Plot4,BEPO,15.2
1289,Plot5,BEPO,22.5
1290,Plot6,BEPO,22.7
1291,Plot7,PIRU,13.4
1292,Plot8,BECO,12.5
1293,Plot9,BEPO,18.3
1294,Plot10,PIRU,12.8
1295,Plot11,LALA,27.9
1296,Plot12,LALA,22.6
1297,Plot1,BEPO,18.5
1298,Plot2,BECO,17
1299,Plot3,BECO,17.7
1300,Plot4,ABBA,13.2
1301,Plot5,ABBA,11
1302,Plot6,LALA,16.5
1303,Plot7,BEPO,11
1304,Plot8,BEPO,14.5
1305,Plot9,PRSE,25
1306,Plot10,PRSE,24
1307,Plot11,PRSE,20.4
1308,Plot12,PIRU,17.5
1309,Plot1,PIRU,16.1
1310,Plot2,UNSW,36.4
1311,Plot3,PIRU,24.4
1312,Plot4,PIRU,18.7
1313,Plot5,BEPO,12.1
1314,Plot6,BEPO,12.6
1315,Plot7,PIRU,18.3
1316,Plot8,PIRU,19.6
1317,Plot9,PRSE,31.6
1318,Plot10,PIRU,24.2
1319,Plot11,PRSE,10.5
1320,Plot12,PIRU,20.2
1321,Plot1,PIRU,18.7
1322,Plot2,AMBA,10.5
1323,Plot3,PIRU,15.5
1324,Plot4,BEPO,17.1
1325,Plot5,PIRU,18.2
1326,Plot6,PIRU,15.6
1327,Plot7,UNSW,17.6
1328,Plot8,ABBA,12.2
1329,Plot9,PIRU,17.7
1330,Plot10,PIRU,16.8
1331,Plot11,ABBA,10.2
1332,Plot12,ABBA,15
1333,Plot1,ABBA,11.1
1334,Plot2,UNSW,39.5
1335,Plot3,LALA,12.7
1336,Plot4,LALA,14.8
1337,Plot5,LALA,13.3
1338,Plot6,ABBA,10.5
1339,Plot7,ABBA,12.9
1340,Plot8,ABBA,12.9
1341,Plot9,ABBA,10.2
1342,Plot10,ABBA,11.4
1343,Plot11,ABBA,10.4
1344,Plot12,LALA,16.3
1345,Plot1,LALA,12.1
1346,Plot2,LALA,18.1
1347,Plot3,UNSW,30.9
1348,Plot4,LALA,12.9
1349,Plot5,UNSW,24.9
1350,Plot6,ABBA,11
1351,Plot7,ABBA,13.3
1352,Plot8,ABBA,10.6
1353,Plot9,LALA,13.8
1354,Plot10,LALA,11.2
1355,Plot11,PIRU,14.5
1356,Plot12,PIRU,19.5
1357,Plot1,PIRU,18.5
1358,Plot2,ABBA,10.7
1359,Plot3,PIRU,12.1
1360,Plot4,ABBA,15.1
1361,Plot5,ABBA,14.4
1362,Plot6,ABBA,11.8
1363,Plot7,ABBA,12
1364,Plot8,ABBA,13
1365,Plot9,UNSW,35
1366,Plot10,ABBA,17
1367,Plot11,ABBA,12.4
1368,Plot12,UNSW,20.5
1369,Plot1,UNSW,16
1370,Plot2,ABBA,11.1
1371,Plot3,ABBA,13.5
1372,Plot4,ABBA,13.3
1373,Plot5,ABBA,10.6
1374,Plot6,UNSW,17.7
1375,Plot7,ABBA,11.1
1376,Plot8,UNSW,14.5
1377,Plot9,ABBA,13
1378,Plot10,ABBA,15.7
1379,Plot11,UNSW,43
1380,Plot12,ABBA,13.2
1381,Plot1,UNSW,22
1382,Plot2,LALA,14.5
1383,Plot3,PIRU,17.9
1384,Plot4,UNSW,20.5
1385,Plot5,UNSW,15
1386,Plot6,LALA,11.1
1387,Plot7,LALA,11.1
1388,Plot8,ABBA,12.8
1389,Plot9,LALA,13
1390,Plot10,ABBA,12.3
1391,Plot11,ABBA,15.8
1392,Plot12,PIRU,10.5
1393,Plot1,UNSW,
1394,Plot2,ABBA,20
1395,Plot3,PIRU,23.6
1396,Plot4,ABBA,17.5
1397,Plot5,ABBA,18.2
1398,Plot6,ABBA,20.3
1399,Plot7,ABBA,21.7
1400,Plot8,ABBA,22
1401,Plot9,ABBA,23.4
1402,Plot10,ABBA,19.9
1403,Plot11,UNSW,19.9
1404,Plot12,ABBA,26.6
1405,Plot1,ABBA,22.5
1406,Plot2,ABBA,19.1
1407,Plot3,ABBA,19.6
1408,Plot4,PIRU,19.4
1409,Plot5,ABBA,17.3
1410,Plot6,ABBA,21.8
1411,Plot7,ABBA,26.1
1412,Plot8,ABBA,23.1
1413,Plot9,ABBA,18.3
1414,Plot10,ABBA,19.5
1415,Plot11,UNSW,51.2
1416,Plot12,ABBA,18
1417,Plot1,UNSW,35
1418,Plot2,UNSW,38.6
1419,Plot3,ABBA,14.2
1420,Plot4,ABBA,20.8
1421,Plot5,ABBA,20
1422,Plot6,UNSW,35.4
1423,Plot7,ABBA,14.1
1424,Plot8,LALA,20.5
1425,Plot9,ABBA,18.4
1426,Plot10,ABBA,15.3
1427,Plot11,PIRU,20.1
1428,Plot12,LALA,10.6
1429,Plot1,PIRU,17.3
1430,Plot2,ABBA,17.1
1431,Plot3,ABBA,26.1
1432,Plot4,ABBA,17.1
1433,Plot5,ABBA,17.1
1434,Plot6,ABBA,21.3
1435,Plot7,ABBA,14.7
1436,Plot8,LALA,24.8
1437,Plot9,LALA,17.5
1438,Plot10,LALA,17.9
1439,Plot11,ABBA,15.3
1440,Plot12,UNSW,32.4
1441,Plot1,ABBA,21.5
1442,Plot2,PIRU,21.1
1443,Plot3,UNSW,38.5
1444,Plot4,ABBA,17.4
1445,Plot5,PIRU,25.2
1446,Plot6,ABBA,10.7
1447,Plot7,UNSW,28
1448,Plot8,ABBA,13.5
1449,Plot9,LALA,16.2
1450,Plot10,UNSW,29.5
1451,Plot11,ABBA,12.2
1452,Plot12,UNSW,29.8
1453,Plot1,ABBA,14.6
1454,Plot2,UNSW,20
1455,Plot3,UNSW,32
1456,Plot4,UNSW,47.2
1457,Plot5,ABBA,15.2
1458,Plot6,PIRU,15.8
1459,Plot7,PIRU,12
1460,Plot8,LALA,12.8
1461,Plot9,ABBA,12.2
1462,Plot10,ABBA,10.5
1463,Plot11,ABBA,14.5
1464,Plot12,UNSW,43
1465,Plot1,PIRU,19.6
1466,Plot2,LALA,13.9
1467,Plot3,LALA,14.3
1468,Plot4,LALA,10.6
1469,Plot5,ABBA,15.2
1470,Plot6,LALA,13
1471,Plot7,ABBA,16.2
1472,Plot8,ABBA,11.6
1473,Plot9,UNSW,25.5
1474,Plot10,ABBA,15.5
1475,Plot11,ABBA,20
1476,Plot12,UNSW,36
1477,Plot1,ABBA,20.5
1478,Plot2,PIRU,26.1
1479,Plot3,ABBA,13.9
1480,Plot4,UNSW,31.5
1481,Plot5,ABBA,12.5
1482,Plot6,ABBA,11
1483,Plot7,ABBA,17.7
1484,Plot8,ABBA,14.8
1485,Plot9,ABBA,25.4
1486,Plot10,ABBA,11.5
1487,Plot11,ACRU,10.5
1488,Plot12,PIRU,17.8
1489,Plot1,ABBA,19.5
1490,Plot2,UNSW,33.2
1491,Plot3,ABBA,11.2
1492,Plot4,ABBA,14.7
1493,Plot5,LALA,15.8
1494,Plot6,LALA,17.6
1495,Plot7,LALA,13.7
1496,Plot8,BEPO,10.5
1497,Plot9,UNSW,28
1498,Plot10,ABBA,11.9
1499,Plot11,ABBA,10.2
1500,Plot12,ACRU,12.8
1501,Plot1,ACRU,14
1502,Plot2,BECO,28.6
1503,Plot3,ABBA,13.7
1504,Plot4,ABBA,13.7
1505,Plot5,UNSW,21
1506,Plot6,ABBA,13.4
1507,Plot7,ACRU,13.5
1508,Plot8,ACRU,29
1509,Plot9,ABBA,16.9
1510,Plot10,ABBA,13
1511,Plot11,PIRU,13.7
1512,Plot12,ABBA,17.1
1513,Plot1,ABBA,11.2
1514,Plot2,ABBA,11.2
1515,Plot3,ACRU,15.1
1516,Plot4,PIRU,10.5
1517,Plot5,LALA,15.1
1518,Plot6,ABBA,13.1
1519,Plot7,PIRU,12.9
1520,Plot8,LALA,15.5
1521,Plot9,LALA,17.5
1522,Plot10,ABBA,15
1523,Plot11,BECO,14.4
1524,Plot12,ABBA,14.3
1525,Plot1,LALA,19
1526,Plot2,ABBA,14.4
1527,Plot3,UNSW,24
1528,Plot4,ACRU,17.4
1529,Plot5,ABBA,16.6
1530,Plot6,ABBA,16.5
1531,Plot7,ABBA,13
1532,Plot8,ABBA,22
1533,Plot9,ABBA,14.4
1534,Plot10,ABBA,13.2
1535,Plot11,ABBA,13.4
1536,Plot12,ABBA,13.9
1537,Plot1,ABBA,13.1
1538,Plot2,ABBA,17.8
1539,Plot3,ABBA,17.4
1540,Plot4,ABBA,15.7
1541,Plot5,LALA,12.4
1542,Plot6,ABBA,12.1
1543,Plot7,BEPO,13
1544,Plot8,ABBA,15.9
1545,Plot9,ABBA,17.5
1546,Plot10,BEPO,12.1
1547,Plot11,ABBA,18.5
1548,Plot12,BEPO,12.4
1549,Plot1,PIRU,14.1
1550,Plot2,BEPO,17
1551,Plot3,LALA,12.7
1552,Plot4,LALA,13.1
1553,Plot5,LALA,13.7
1554,Plot6,LALA,20.7
1555,Plot7,LALA,29.3
1556,Plot8,ABBA,17.8
1557,Plot9,BEPO,11
1558,Plot10,ABBA,13
1559,Plot11,UNSW,29.8
1560,Plot12,UNSW,36.7
1561,Plot1,ACRU,20.9
1562,Plot2,ABBA,14.8
1563,Plot3,PIRU,11.3
1564,Plot4,UNSW,38
1565,Plot5,LALA,30.3
1566,Plot6,LALA,12.6
1567,Plot7,LALA,24.1
1568,Plot8,LALA,23
1569,Plot9,UNSW,34
1570,Plot10,LALA,25.8
1571,Plot11,BEPO,14
1572,Plot12,LALA,24.1
1573,Plot1,UNSW,25.3
1574,Plot2,BEPO,13.4
1575,Plot3,ABBA,21.4
1576,Plot4,PIRU,19.9
1577,Plot5,BEPO,13.1
1578,Plot6,BEPO,11.5
1579,Plot7,UNSW,33.8
1580,Plot8,PIRU,15
1581,Plot9,PIRU,10.8
1582,Plot10,PIRU,18.8
1583,Plot11,ABBA,18.7
1584,Plot12,LALA,16.3
1585,Plot1,PIRU,15.9
1586,Plot2,LALA,16.1
1587,Plot3,LALA,15.7
1588,Plot4,UNSW,46
1589,Plot5,UNSW,39
1590,Plot6,ABBA,19
1591,Plot7,ABBA,225.3
1592,Plot8,ABBA,30.9
1593,Plot9,ABBA,16
1594,Plot10,ABBA,13
1595,Plot11,ABBA,13.7
1596,Plot12,ABBA,12.6
1597,Plot1,UNSW,34
1598,Plot2,ABBA,18
1599,Plot3,ABBA,11.3
1600,Plot4,ABBA,12.5
1601,Plot5,ABBA,11.5
1602,Plot6,ABBA,15.5
1603,Plot7,ABBA,12.7
1604,Plot8,ABBA,16.2
1605,Plot9,UNSW,28
1606,Plot10,ABBA,11.8
1607,Plot11,ABBA,13.4
1608,Plot12,UNSW,28
1609,Plot1,PIRU,19.7
1610,Plot2,ABBA,10.3
1611,Plot3,UNSW,46
1612,Plot4,ABBA,15.7
1613,Plot5,ABBA,10.8
1614,Plot6,ABBA,11.8
1615,Plot7,ABBA,10.8
1616,Plot8,PIRU,21.7
1617,Plot9,UNSW,19
1618,Plot10,ABBA,15.5
1619,Plot11,ABBA,11.2
1620,Plot12,ABBA,10.5
1621,Plot1,UNSW,24
1622,Plot2,ABBA,14.1
1623,Plot3,PIRU,17.8
1624,Plot4,ABBA,12.5
1625,Plot5,ABBA,12.2
1626,Plot6,UNSW,47
1627,Plot7,LALA,
1628,Plot8,UNSW,51
1629,Plot9,UNSW,16.5
1630,Plot10,UNSW,14
1631,Plot11,ABBA,19.7
1632,Plot12,ABBA,11.6
1633,Plot1,UNSW,46
1634,Plot2,LALA,27.8
1635,Plot3,ABBA,17.1
1636,Plot4,ABBA,15
1637,Plot5,PIRU,12.6
1638,Plot6,ABBA,11.5
1639,Plot7,ABBA,15.7
1640,Plot8,UNSW,50
1641,Plot9,UNSW,33
1642,Plot10,UNSW,42
1643,Plot11,ABBA,14.7
1644,Plot12,ABBA,19.1
1645,Plot1,UNSW,59
1646,Plot2,ABBA,12.1
1647,Plot3,UNSW,26
1648,Plot4,UNSW,28
1649,Plot5,UNSW,45
1650,Plot6,ABBA,13.2
1651,Plot7,UNSW,35
1652,Plot8,ABBA,16.4
1653,Plot9,ABBA,17.4
1654,Plot10,ABBA,10.6
1655,Plot11,ABBA,12.1
1656,Plot12,ABBA,11.1
1657,Plot1,UNSW,21
1658,Plot2,ABBA,
1659,Plot3,ABBA,13.5
1660,Plot4,ABBA,12.3
1661,Plot5,ABBA,19.2
1662,Plot6,ABBA,10.7
1663,Plot7,ABBA,22.3
1664,Plot8,ABBA,18.9
1665,Plot9,ABBA,12.9
1666,Plot10,ABBA,14.1
1667,Plot11,ABBA,20.3
1668,Plot12,ABBA,17.8
1669,Plot1,ABBA,18.2
1670,Plot2,ABBA,19.6
1671,Plot3,ABBA,15.6
1672,Plot4,ABBA,14.6
1673,Plot5,ABBA,20.6
1674,Plot6,ABBA,12.6
1675,Plot7,ABBA,14.6
1676,Plot8,LALA,22.6
1677,Plot9,ABBA,12
1678,Plot10,ABBA,12.5
1679,Plot11,PIRU,17.5
1680,Plot12,ABBA,11.9
1681,Plot1,ABBA,14.3
1682,Plot2,ABBA,18.6
1683,Plot3,ABBA,15.9
1684,Plot4,ABBA,13.7
1685,Plot5,ABBA,19
1686,Plot6,ABBA,13.8
1687,Plot7,ACRU,10.5
1688,Plot8,ACRU,10.7
1689,Plot9,ABBA,15.1
1690,Plot10,ABBA,13.5
1691,Plot11,BEPO,12.9
1692,Plot12,ABBA,15.5
1693,Plot1,ABBA,17.6
1694,Plot2,ABBA,19.6
1695,Plot3,ABBA,17.1
1696,Plot4,ABBA,21
1697,Plot5,ABBA,11.1
1698,Plot6,ABBA,18.2
1699,Plot7,ABBA,10.3
1700,Plot8,ABBA,10.6
1701,Plot9,ABBA,11.4
1702,Plot10,ABBA,13.8
1703,Plot11,ABBA,14.2
1704,Plot12,ABBA,19.9
1705,Plot1,ABBA,17
1706,Plot2,PIRU,14.8
1707,Plot3,ABBA,17.5
1708,Plot4,ABBA,12.9
1709,Plot5,ABBA,24
1710,Plot6,ABBA,10.3
1711,Plot7,ABBA,12.1
1712,Plot8,ABBA,16
1713,Plot9,ABBA,10.3
1714,Plot10,ABBA,18
1715,Plot11,ACRU,14
1716,Plot12,ACRU,13.4
1717,Plot1,ACRU,12.9
1718,Plot2,ABBA,14.8
1719,Plot3,ABBA,17.7
1720,Plot4,ACRU,17.9
1721,Plot5,ACRU,17.6
1722,Plot6,ABBA,11.7
1723,Plot7,UNK,30
1724,Plot8,UNK,42.3
1725,Plot9,UNK,44.9
1726,Plot10,UNK,29
1727,Plot11,UNK,38.5
1728,Plot12,ABBA,
1729,Plot1,PIRU,13.8
1730,Plot2,LALA,12.7
1731,Plot3,BECO,10.5
1732,Plot4,BECO,16.5
1733,Plot5,BECO,10.9
1734,Plot6,PIRU,12.5
1735,Plot7,ACRU,15.3
1736,Plot8,ABBA,11.5
1737,Plot9,PIRU,18
1738,Plot10,BEPO,11.2
1739,Plot11,BEPO,12.8
1740,Plot12,ABBA,16.8
1741,Plot1,ABBA,18
1742,Plot2,ABBA,22.3
1743,Plot3,ACRU,16.5
1744,Plot4,BEPO,13.6
1745,Plot5,BEPO,12.5
1746,Plot6,BEPO,12.6
1747,Plot7,ABBA,10.6
1748,Plot8,PRSE,11
1749,Plot9,PIRU,15.5
