Unit,PlotID,Block,Treatment,Plot,Tree Number,Species,DBH21,DBH22
18,6-C-2,6,C,2,2688,PIRU,15,15.9
18,6-C-2,6,C,2,2689,PIRU,11.9,11.9
18,6-C-2,6,C,2,2690,PIRU,10.5,10.4
18,6-C-2,6,C,2,2691,PIRU,16.2,16.1
18,6-C-2,6,C,2,2692,PIRU,12.7,12.9
18,6-C-2,6,C,2,2693,PIRU,14,14.5
18,6-C-2,6,C,2,2694,ABBA,15.2,15.8
18,6-C-2,6,C,2,2695,LALA,26.6,26.9
18,6-C-2,6,C,2,2696,LALA,18.3,18.7
18,6-C-2,6,C,2,2697,ABBA,11,11.2
18,6-C-2,6,C,2,2698,ABBA,12.2,12.4
18,6-C-2,6,C,2,2699,PIRU,11.8,11.5
18,6-C-2,6,C,2,2700,PIRU,11.5,11
18,6-C-2,6,C,2,1,PIRU,14,14.4
18,6-C-2,6,C,2,2,PIRU,13.1,13.5
18,6-C-2,6,C,2,3,PIRU,12.6,12.8
18,6-C-2,6,C,2,4,PIRU,18.3,18.7
18,6-C-2,6,C,2,5,PIRU,19.5,19.3
18,6-C-2,6,C,2,6,PIRU,15.5,16.5
18,6-C-2,6,C,2,7,PIRU,12.5,12.6
18,6-C-2,6,C,2,8,PIRU,17.7,18.2
18,6-C-2,6,C,2,9,PIRU,13.7,14.2
18,6-C-2,6,C,2,10,ABBA,13,13.4
18,6-C-2,6,C,2,11,PIRU,19,19.3
18,6-C-2,6,C,2,12,ABBA,14.3,14.8
18,6-C-2,6,C,2,13,PIRU,13,12.7
18,6-C-2,6,C,2,14,PIRU,16.5,16.9
18,6-C-2,6,C,2,15,PIRU,14.5,14.7
18,6-C-2,6,C,2,16,PIRU,13.1,13.5
18,6-C-2,6,C,2,17,LALA,19.5,19
18,6-C-2,6,C,2,18,ABBA,13.8,14.3
18,6-C-2,6,C,2,19,ABBA,15.2,15.7
18,6-C-2,6,C,2,20,LALA,27,28
18,6-C-2,6,C,2,21,PIRU,16,16.4
18,6-C-2,6,C,2,22,ABBA,14.6,15.1
18,6-C-2,6,C,2,23,PIRU,22.7,22.8
18,6-C-2,6,C,2,25,PIRU,14.3,14.1
18,6-C-2,6,C,2,26,PIRU,23.6,24.7
18,6-C-2,6,C,2,27,PIRU,16.9,17.3
18,6-C-2,6,C,2,28,PIRU,18,17.8
18,6-C-2,6,C,2,29,PIRU,13.8,14.1
18,6-C-2,6,C,2,30,ABBA,10.7,11
18,6-C-3,6,C,3,31,ABBA,21.9,22
18,6-C-3,6,C,3,32,ABBA,14.2,14.3
18,6-C-3,6,C,3,33,ABBA,13.3,13.4
18,6-C-3,6,C,3,34,ABBA,27.5,28.1
18,6-C-3,6,C,3,35,ABBA,13.1,13.2
18,6-C-3,6,C,3,36,ABBA,21.2,21.4
18,6-C-3,6,C,3,37,ABBA,17.1,17.8
18,6-C-3,6,C,3,38,ABBA,18.3,18.4
18,6-C-3,6,C,3,39,PIRU,16.4,17
18,6-C-3,6,C,3,40,ABBA,27.8,28.2
18,6-C-3,6,C,3,41,ABBA,11.6,11.5
18,6-C-3,6,C,3,42,ABBA,16.5,16.4
18,6-C-3,6,C,3,43,ABBA,11.7,12
18,6-C-3,6,C,3,44,ABBA,29.6,29.6
18,6-C-3,6,C,3,45,ABBA,11.4,11.3
18,6-C-3,6,C,3,46,ABBA,26.3,26.9
18,6-C-3,6,C,3,47,ABBA,22.6,22.7
18,6-C-3,6,C,3,48,ABBA,15.8,15.8
18,6-C-3,6,C,3,49,ABBA,15.1,15.5
18,6-C-3,6,C,3,50,ABBA,11.5,11.1
18,6-C-3,6,C,3,51,ABBA,12.1,12.2
18,6-C-3,6,C,3,52,ABBA,21.4,21.5
18,6-C-3,6,C,3,53,ABBA,10.6,10.8
18,6-C-3,6,C,3,54,ABBA,15.3,15.2
18,6-C-3,6,C,3,55,ABBA,14.7,14.6
18,6-C-3,6,C,3,56,ABBA,11.6,11.1
18,6-C-3,6,C,3,57,ABBA,19.1,19.2
18,6-C-3,6,C,3,58,ABBA,15.7,16.1
18,6-C-3,6,C,3,59,ABBA,12.3,12.7
18,6-C-3,6,C,3,60,LALA,19.5,19.4
18,6-C-3,6,C,3,61,LALA,21,20.9
18,6-C-3,6,C,3,62,ABBA,10.5,10.5
18,6-C-3,6,C,3,63,LALA,37.7,37.9
18,6-C-3,6,C,3,64,ABBA,24,24.5
18,6-C-3,6,C,3,65,ABBA,16.2,15.5
18,6-C-3,6,C,3,66,ABBA,16.2,16.3
18,6-C-3,6,C,3,67,ABBA,19,19.4
18,6-C-3,6,C,3,68,ABBA,16.7,16.8
18,6-C-3,6,C,3,70,ABBA,19.2,19.7
18,6-C-3,6,C,3,71,ABBA,21.6,22
18,6-C-3,6,C,3,72,ABBA,11.9,11.8
18,6-C-3,6,C,3,73,ABBA,16,16.2
18,6-C-3,6,C,3,74,ABBA,12.3,12.6
18,6-C-3,6,C,3,75,ABBA,18.3,18.5
18,6-C-3,6,C,3,76,ABBA,12,11.9
18,6-C-3,6,C,3,81,ABBA,14.6,14.2
18,6-C-3,6,C,3,77,ABBA,12.4,12.9
18,6-C-3,6,C,3,78,ABBA,19.3,19.5
18,6-C-3,6,C,3,79,PIRU,13,13
18,6-C-3,6,C,3,80,ABBA,12.3,12.4
18,6-C-3,6,C,3,82,ABBA,15.5,16
18,6-C-3,6,C,3,83,ABBA,17.4,17.5
18,6-C-3,6,C,3,84,ABBA,25.8,26.4
18,6-C-3,6,C,3,85,ABBA,19.7,20.1
18,6-C-3,6,C,3,86,ABBA,15.2,15.6
18,6-C-3,6,C,3,87,ABBA,16.9,17.3
18,6-C-4,6,C,4,88,LALA,26.9,27.4
18,6-C-4,6,C,4,89,PIRU,13.4,13.6
18,6-C-4,6,C,4,90,LALA,25,25
18,6-C-4,6,C,4,91,LALA,21.6,22.6
18,6-C-4,6,C,4,92,PIRU,15.6,16
18,6-C-4,6,C,4,93,PIRU,12.3,12.6
18,6-C-4,6,C,4,94,ABBA,11,10.9
18,6-C-4,6,C,4,96,LALA,22.5,22.3
18,6-C-4,6,C,4,97,PIRU,13.6,13.6
18,6-C-4,6,C,4,98,ABBA,14.3,14.7
18,6-C-4,6,C,4,99,LALA,28.9,28.8
18,6-C-4,6,C,4,100,PIRU,16.8,17.5
18,6-C-4,6,C,4,101,PIRU,16.2,16.5
18,6-C-4,6,C,4,102,PIRU,12,11.9
18,6-C-4,6,C,4,103,PIRU,14.6,15
18,6-C-4,6,C,4,104,PIRU,16.3,16.5
18,6-C-4,6,C,4,105,ABBA,12,12.2
18,6-C-4,6,C,4,106,PIRU,13.8,13.7
18,6-C-4,6,C,4,107,PIRU,18,18.7
18,6-C-4,6,C,4,108,PIRU,14.3,14.3
18,6-C-4,6,C,4,109,PIRU,17,17.1
18,6-C-4,6,C,4,110,LALA,17.4,17.9
18,6-C-4,6,C,4,111,LALA,19.8,20
18,6-C-4,6,C,4,112,LALA,29.5,29.7
18,6-C-4,6,C,4,113,PIRU,10.4,10.5
18,6-C-4,6,C,4,114,ABBA,16.2,16.9
18,6-C-4,6,C,4,115,PIRU,12.4,12.6
18,6-C-4,6,C,4,116,PIRU,11.7,11.9
18,6-C-4,6,C,4,118,ABBA,11.7,12.1
18,6-C-4,6,C,4,119,PIRU,13.8,14
18,6-C-4,6,C,4,120,LALA,26.3,27
18,6-C-4,6,C,4,121,LALA,24,24.1
18,6-C-4,6,C,4,122,ABBA,13.6,14.1
18,6-C-4,6,C,4,123,ABBA,16.5,16.8
18,6-C-4,6,C,4,125,ABBA,14.2,15
18,6-C-4,6,C,4,126,PIRU,14.2,14.7
18,6-C-4,6,C,4,127,PIRU,16.5,17.2
18,6-C-4,6,C,4,128,ABBA,13.5,13.6
18,6-C-4,6,C,4,129,PIRU,18,18.5
18,6-C-4,6,C,4,130,PIRU,11.1,11.9
18,6-C-4,6,C,4,131,PIRU,16.1,16.6
18,6-C-4,6,C,4,132,PIRU,14.6,15.2
18,6-C-4,6,C,4,133,PIRU,14,14.3
18,6-C-4,6,C,4,134,PIRU,16.4,16.6
18,6-C-4,6,C,4,136,ABBA,14.9,15.3
18,6-C-4,6,C,4,137,PIRU,13,13.1
18,6-C-4,6,C,4,138,LALA,28.7,29
18,6-C-4,6,C,4,139,PIGL,28.6,28.8
18,6-C-4,6,C,4,140,PIRU,15.3,15.3
18,6-C-4,6,C,4,141,PIRU,26.8,27.1
18,6-C-4,6,C,4,142,PIRU,12.3,12.4
18,6-C-5,6,C,5,117,ABBA,19.1,19.9
18,6-C-5,6,C,5,144,ABBA,19.5,20
18,6-C-5,6,C,5,145,ABBA,14,14.5
18,6-C-5,6,C,5,146,ABBA,17.3,17.3
18,6-C-5,6,C,5,148,BEPO,25.7,26.1
18,6-C-5,6,C,5,149,ABBA,14.5,14.5
18,6-C-5,6,C,5,150,ABBA,14.8,14.8
18,6-C-5,6,C,5,151,ABBA,19,19.6
18,6-C-5,6,C,5,152,ABBA,15.5,15.3
18,6-C-5,6,C,5,153,ABBA,20.8,21.3
18,6-C-5,6,C,5,154,ABBA,19,19.4
18,6-C-5,6,C,5,155,ABBA,18.2,18.5
18,6-C-5,6,C,5,156,ABBA,12.2,12.8
18,6-C-5,6,C,5,157,ABBA,10.8,11.1
18,6-C-5,6,C,5,158,ABBA,15.6,15.8
18,6-C-5,6,C,5,159,ABBA,17,17.4
18,6-C-5,6,C,5,160,ABBA,10.7,11
18,6-C-5,6,C,5,161,ABBA,12.7,12.7
18,6-C-5,6,C,5,162,PIRU,11.7,12
18,6-C-5,6,C,5,163,ABBA,17.4,18.2
18,6-C-5,6,C,5,164,ABBA,19,19.5
18,6-C-5,6,C,5,165,ABBA,13.6,13.7
18,6-C-5,6,C,5,166,ABBA,20.1,24.2
18,6-C-5,6,C,5,167,ABBA,11.8,12.2
18,6-C-5,6,C,5,168,ABBA,11.7,11.6
18,6-C-5,6,C,5,169,ABBA,11.7,12.1
18,6-C-5,6,C,5,170,ABBA,25.7,26.1
18,6-C-5,6,C,5,171,ABBA,21.5,22.1
18,6-C-5,6,C,5,172,ABBA,16.2,16.4
18,6-C-5,6,C,5,173,ABBA,15.5,13.2
18,6-C-5,6,C,5,174,ABBA,12.5,16
18,6-C-5,6,C,5,175,ABBA,19,19
18,6-C-5,6,C,5,176,ABBA,11.9,12.4
18,6-C-5,6,C,5,177,ABBA,17,17.2
18,6-C-5,6,C,5,178,ABBA,22.5,23
18,6-C-5,6,C,5,179,ABBA,18.5,18.6
18,6-C-5,6,C,5,180,ABBA,13.1,13.5
18,6-C-5,6,C,5,181,ABBA,13.5,13.6
18,6-C-5,6,C,5,182,ABBA,14,14.4
18,6-C-5,6,C,5,183,ABBA,25,25.4
18,6-C-5,6,C,5,184,ABBA,20,20.4
18,6-C-5,6,C,5,185,ABBA,16,16.2
18,6-C-5,6,C,5,186,ABBA,15.5,15.9
18,6-C-5,6,C,5,187,ABBA,13.2,13.2
18,6-C-5,6,C,5,188,ABBA,18,18.3
18,6-C-5,6,C,5,189,ABBA,15,15.3
18,6-C-5,6,C,5,190,ABBA,17.7,17.8
18,6-C-5,6,C,5,191,ABBA,17.2,17.7
18,6-C-5,6,C,5,192,ABBA,18.5,18.9
18,6-C-5,6,C,5,193,ABBA,15.8,15.9
18,6-C-5,6,C,5,194,ABBA,14.6,15.1
18,6-C-5,6,C,5,195,ABBA,15.5,15.8
18,6-C-5,6,C,5,196,ABBA,18.4,18.3
18,6-C-5,6,C,5,197,ABBA,17.4,18
18,6-C-5,6,C,5,198,ABBA,17.1,17.3
18,6-C-5,6,C,5,199,ABBA,17.5,17.9
18,6-C-5,6,C,5,200,ABBA,11,11.5
18,6-C-5,6,C,5,201,ABBA,14,14.4
18,6-C-5,6,C,5,202,ABBA,20,20.7
18,6-C-5,6,C,5,203,ABBA,21.5,21.5
18,6-C-5,6,C,5,204,ABBA,19.5,19.7
18,6-C-5,6,C,5,205,ABBA,21.5,21.6
18,6-C-5,6,C,5,206,ABBA,10.7,11
18,6-C-5,6,C,5,207,ABBA,18.3,18.9
18,6-C-6,6,C,6,208,PIRU,19.4,19.9
18,6-C-6,6,C,6,209,PIRU,19.5,20.5
18,6-C-6,6,C,6,210,ABBA,11.2,11.2
18,6-C-6,6,C,6,211,ABBA,15.6,16
18,6-C-6,6,C,6,212,BEPO,20.2,20.8
18,6-C-6,6,C,6,213,ABBA,21,21.3
18,6-C-6,6,C,6,214,PIRU,19.4,19.8
18,6-C-6,6,C,6,215,LALA,30,30.6
18,6-C-6,6,C,6,216,ABBA,13.7,14
18,6-C-6,6,C,6,217,PIRU,15.3,15.5
18,6-C-6,6,C,6,218,PIRU,18.9,19.6
18,6-C-6,6,C,6,219,ABBA,12.5,12.6
18,6-C-6,6,C,6,220,PIRU,12.6,13.1
18,6-C-6,6,C,6,221,PIRU,15.1,15.3
18,6-C-6,6,C,6,222,PIRU,18.8,19.3
18,6-C-6,6,C,6,223,PIRU,12.4,12.3
18,6-C-6,6,C,6,224,PIRU,19.1,19.3
18,6-C-6,6,C,6,225,PIRU,14.9,15.1
18,6-C-6,6,C,6,226,PIRU,14,14.2
18,6-C-6,6,C,6,227,PIRU,14.6,15
18,6-C-6,6,C,6,228,PIRU,21.2,21.5
18,6-C-6,6,C,6,229,PIRU,15.6,16.5
18,6-C-6,6,C,6,230,PIRU,17.1,17.2
18,6-C-6,6,C,6,231,ABBA,14.5,15.1
18,6-C-6,6,C,6,232,PIRU,24.9,25.5
18,6-C-6,6,C,6,233,PIRU,25.3,25.7
18,6-C-6,6,C,6,234,ABBA,20.3,20.7
18,6-C-6,6,C,6,235,PIRU,15.6,15.7
18,6-C-6,6,C,6,236,PIRU,12.4,12.6
18,6-C-6,6,C,6,237,PIRU,11.9,11.9
18,6-C-6,6,C,6,238,PIRU,15.6,16
18,6-C-6,6,C,6,239,ABBA,16.5,16.8
18,6-C-6,6,C,6,240,PIRU,10.4,10.6
18,6-C-6,6,C,6,241,ABBA,17.1,17.5
18,6-C-6,6,C,6,242,PIRU,12.8,13.2
18,6-C-6,6,C,6,243,ABBA,14.5,15
18,6-C-6,6,C,6,244,PIRU,14.5,15
18,6-C-6,6,C,6,245,ABBA,11.2,11.6
18,6-C-6,6,C,6,246,ABBA,10.4,10.2
18,6-C-6,6,C,6,247,ABBA,13.6,13.6
18,6-C-6,6,C,6,248,ABBA,16.1,16.1
18,6-C-6,6,C,6,249,PIRU,17.3,17.8
18,6-C-6,6,C,6,250,ABBA,16.8,16.8
18,6-C-6,6,C,6,251,ABBA,12.7,13.1
18,6-C-6,6,C,6,252,ABBA,11.6,11.9
18,6-C-6,6,C,6,253,ABBA,13.8,14.1
18,6-C-6,6,C,6,254,ABBA,14.9,15
18,6-C-6,6,C,6,256,ABBA,14.8,14.8
18,6-C-6,6,C,6,257,ABBA,17.7,16
18,6-C-6,6,C,6,258,PIRU,20.1,20.3
18,6-C-6,6,C,6,259,ABBA,20.7,20.9
18,6-C-6,6,C,6,260,ABBA,18.2,18.4
18,6-C-6,6,C,6,261,PIRU,21.4,21.7
18,6-C-6,6,C,6,262,PIRU,18.5,19
18,6-C-6,6,C,6,263,PIRU,18.6,18.5
18,6-C-6,6,C,6,264,PIRU,15.2,15.7
18,6-C-6,6,C,6,265,PIRU,17.9,18
18,6-C-6,6,C,6,266,PIRU,11.9,12.1
18,6-C-6,6,C,6,267,ABBA,18.7,19
18,6-C-6,6,C,6,268,ABBA,15,15.4
18,6-C-6,6,C,6,269,PIRU,14.9,15.4
18,6-C-6,6,C,6,270,PIRU,13.5,13.6
18,6-C-6,6,C,6,271,PIRU,18.9,19.1
18,6-C-6,6,C,6,272,ABBA,18.9,15.2
18,6-C-7,6,C,7,274,ABBA,13.3,14
18,6-C-7,6,C,7,275,ABBA,11.1,12
18,6-C-7,6,C,7,276,BECO,13.4,14.9
18,6-C-7,6,C,7,277,ABBA,10.3,10.9
18,6-C-7,6,C,7,278,BECO,13.5,14.3
18,6-C-7,6,C,7,279,ABBA,21.5,22.4
18,6-C-7,6,C,7,280,ABBA,28.8,29.8
18,6-C-7,6,C,7,281,ABBA,14.3,15.2
18,6-C-7,6,C,7,282,ABBA,12.7,13.5
18,6-C-7,6,C,7,283,ABBA,13.7,14.3
18,6-C-7,6,C,7,284,BEPO,13.5,13.6
18,6-C-7,6,C,7,285,BEPO,11.6,11.8
18,6-C-7,6,C,7,286,BECO,13.2,13.6
18,6-C-7,6,C,7,288,ABBA,11.5,11.9
18,6-C-7,6,C,7,289,ABBA,12.8,13.2
18,6-C-7,6,C,7,290,ABBA,11.4,12
18,6-C-7,6,C,7,291,ABBA,10.7,11.1
18,6-C-7,6,C,7,292,ABBA,13.7,14.6
18,6-C-7,6,C,7,293,ABBA,15.7,16.3
18,6-C-7,6,C,7,294,ABBA,12.7,13.1
18,6-C-7,6,C,7,295,ACRU,13.8,14.8
18,6-C-7,6,C,7,296,ACRU,13.5,14.2
18,6-C-7,6,C,7,297,ABBA,16.8,17.5
18,6-C-7,6,C,7,298,ABBA,12.7,12.8
18,6-C-7,6,C,7,299,ABBA,15.3,16.2
18,6-C-7,6,C,7,300,ABBA,17.2,17.7
18,6-C-7,6,C,7,1357,ACRU,17.5,18.5
18,6-C-8,6,C,8,1358,LALA,29,29.2
18,6-C-8,6,C,8,1359,LALA,18.4,18.9
18,6-C-8,6,C,8,1360,ABBA,14,15.3
18,6-C-8,6,C,8,1361,ABBA,11.4,10.5
18,6-C-8,6,C,8,1362,ABBA,10.9,12.3
18,6-C-8,6,C,8,1363,ABBA,14.1,15.1
18,6-C-8,6,C,8,1364,ABBA,23,24.2
18,6-C-8,6,C,8,1366,ABBA,10.5,11.7
18,6-C-8,6,C,8,1367,ABBA,30.6,31
18,6-C-8,6,C,8,1368,ABBA,23,23.1
18,6-C-8,6,C,8,1369,ABBA,13,13.4
18,6-C-8,6,C,8,1370,ABBA,12.7,13.2
18,6-C-8,6,C,8,1371,ABBA,16.4,16.9
18,6-C-8,6,C,8,1372,ABBA,12.1,12.3
18,6-C-8,6,C,8,1373,ABBA,10.2,10.4
18,6-C-8,6,C,8,1374,ABBA,29.1,27.1
18,6-C-8,6,C,8,1375,LALA,23.2,23.1
18,6-C-8,6,C,8,1376,LALA,19.5,19.6
18,6-C-8,6,C,8,1377,LALA,26.5,20.8
18,6-C-8,6,C,8,1379,LALA,28,28.3
18,6-C-8,6,C,8,1380,ABBA,11.5,11.5
18,6-C-8,6,C,8,1381,ABBA,14.9,15.3
18,6-C-8,6,C,8,1382,LALA,29.8,31
18,6-C-8,6,C,8,1383,ABBA,19.6,20.7
18,6-C-8,6,C,8,1384,ABBA,13,14.1
18,6-C-8,6,C,8,1385,ABBA,12.7,13.5
18,6-C-8,6,C,8,1386,ABBA,17.9,19.4
18,6-C-8,6,C,8,1387,ABBA,18,19.4
18,6-C-8,6,C,8,1389,ABBA,12.5,14.6
18,6-C-8,6,C,8,1391,LALA,29.6,30
18,6-C-8,6,C,8,1392,ABBA,18.8,19.1
18,6-C-8,6,C,8,1393,ABBA,13.8,14.3
18,6-C-8,6,C,8,1394,ABBA,17.1,18.3
18,6-C-8,6,C,8,1395,LALA,28.8,30.5
18,6-C-8,6,C,8,1396,ABBA,16.7,17.8
18,6-C-8,6,C,8,1397,ABBA,18,19.3
18,6-C-8,6,C,8,1398,ABBA,11.5,11.2
18,6-C-8,6,C,8,1399,ABBA,23,23.2
18,6-C-8,6,C,8,1400,ABBA,15,15.8
18,6-C-8,6,C,8,3545,ABBA,31.3,31.7
18,6-C-8,6,C,8,3546,ABBA,16.8,17.4
18,6-C-8,6,C,8,3547,ABBA,22.5,24
18,6-C-8,6,C,8,3548,ABBA,19.5,20.7
18,6-C-8,6,C,8,3549,ABBA,16.7,16.4
18,6-C-8,6,C,8,3550,ABBA,17.9,16.1
19,7-P-1,7,P,1,704,ABBA,10.4,10.7
19,7-P-1,7,P,1,712,BEPO,11.2,11.1
19,7-P-1,7,P,1,719,BEPA,10.5,10.8
19,7-P-1,7,P,1,720,BECO,11.7,11.8
19,7-P-1,7,P,1,721,ABBA,26.5,25.5
19,7-P-1,7,P,1,722,ABBA,10.7,10.8
19,7-P-1,7,P,1,723,ABBA,11.5,11.7
19,7-P-1,7,P,1,724,ABBA,10.6,10.8
19,7-P-1,7,P,1,725,ABBA,11.6,11.8
19,7-P-1,7,P,1,727,ACRU,22.7,21.8
19,7-P-2,7,P,2,750,ABBA,13.3,13.7
19,7-P-2,7,P,2,751,ABBA,11.6,11.6
19,7-P-2,7,P,2,752,ABBA,16.8,17.3
19,7-P-2,7,P,2,753,ABBA,14.8,15.6
19,7-P-2,7,P,2,754,PIRU,16.8,17.3
19,7-P-2,7,P,2,755,LALA,18.6,19.9
19,7-P-2,7,P,2,756,ABBA,13,13.3
19,7-P-2,7,P,2,757,ABBA,12.4,12.2
19,7-P-2,7,P,2,758,ABBA,11.2,11.5
19,7-P-2,7,P,2,759,ABBA,10.8,11
19,7-P-2,7,P,2,760,ABBA,11.4,11.7
19,7-P-2,7,P,2,761,ABBA,16.6,17
19,7-P-2,7,P,2,762,LALA,14.4,15
19,7-P-2,7,P,2,763,ABBA,15.8,16.1
19,7-P-2,7,P,2,764,ABBA,10.6,10.9
19,7-P-2,7,P,2,765,ABBA,14.1,15.1
19,7-P-2,7,P,2,766,ABBA,10.7,11.2
19,7-P-2,7,P,2,767,ABBA,13.1,13.6
19,7-P-2,7,P,2,769,LALA,17.5,18.5
19,7-P-2,7,P,2,770,ABBA,10.5,10.7
19,7-P-2,7,P,2,772,ABBA,12.1,12.3
19,7-P-2,7,P,2,773,ABBA,15.6,15.8
19,7-P-2,7,P,2,774,ABBA,20,20.6
19,7-P-2,7,P,2,775,ABBA,14.5,14.7
19,7-P-2,7,P,2,776,ABBA,14.6,14.8
19,7-P-2,7,P,2,777,ABBA,18.2,18.3
19,7-P-2,7,P,2,778,ABBA,12.7,13.4
19,7-P-2,7,P,2,779,PIRU,21.1,20.5
19,7-P-2,7,P,2,780,ABBA,12.5,13.2
19,7-P-2,7,P,2,781,ABBA,12.7,13.2
19,7-P-2,7,P,2,782,ABBA,11,12.2
19,7-P-2,7,P,2,783,ABBA,25.4,25.4
19,7-P-2,7,P,2,784,ABBA,12.7,12.8
19,7-P-2,7,P,2,785,ABBA,14,14.3
19,7-P-2,7,P,2,786,ABBA,13.1,13.1
19,7-P-2,7,P,2,787,ABBA,11.9,11.1
19,7-P-2,7,P,2,788,ABBA,11.2,11.1
19,7-P-2,7,P,2,789,PIRU,20,20.8
19,7-P-2,7,P,2,790,ABBA,17.7,18.3
19,7-P-2,7,P,2,791,ABBA,11,13
19,7-P-2,7,P,2,792,ABBA,10.8,11.2
19,7-P-2,7,P,2,793,ABBA,11.4,11.2
19,7-P-2,7,P,2,794,ABBA,15.1,15.1
19,7-P-2,7,P,2,795,LALA,22.6,22.9
19,7-P-2,7,P,2,796,LALA,22.8,23.5
19,7-P-2,7,P,2,798,ABBA,14.2,15
19,7-P-2,7,P,2,799,ABBA,12.7,12.9
19,7-P-2,7,P,2,800,PIRU,14.8,15.1
19,7-P-2,7,P,2,801,BEPA,12.2,12.2
19,7-P-2,7,P,2,802,ABBA,19.9,20.1
19,7-P-2,7,P,2,803,ABBA,11.8,11.9
19,7-P-2,7,P,2,804,ABBA,11.5,11.1
19,7-P-2,7,P,2,805,ABBA,16.1,16.2
19,7-P-2,7,P,2,806,PIRU,11,11.7
19,7-P-2,7,P,2,807,LALA,11.4,11.8
19,7-P-2,7,P,2,808,LALA,15.5,15.7
19,7-P-2,7,P,2,809,ABBA,13.9,14
19,7-P-2,7,P,2,810,ABBA,16.2,16.7
19,7-P-2,7,P,2,812,LALA,12.5,12.9
19,7-P-2,7,P,2,813,ABBA,11,11.2
19,7-P-2,7,P,2,814,ABBA,16.1,16.5
19,7-P-2,7,P,2,815,PIRU,12.6,12.6
19,7-P-2,7,P,2,816,ABBA,17.7,18.5
19,7-P-2,7,P,2,817,ABBA,12,12.1
19,7-P-2,7,P,2,818,ABBA,11.9,11.8
19,7-P-2,7,P,2,819,ABBA,11,11.1
19,7-P-2,7,P,2,820,ABBA,14,14.5
19,7-P-2,7,P,2,821,ABBA,20.6,20.8
19,7-P-2,7,P,2,822,ABBA,10.3,10.5
19,7-P-2,7,P,2,823,ABBA,11.5,11.5
19,7-P-2,7,P,2,824,ABBA,18.7,19
19,7-P-2,7,P,2,825,ABBA,16.2,16.4
19,7-P-2,7,P,2,826,ABBA,16.3,16.5
19,7-P-2,7,P,2,827,ABBA,11.4,11.5
19,7-P-2,7,P,2,828,ABBA,16.3,16.4
19,7-P-2,7,P,2,829,ABBA,14.6,15
19,7-P-2,7,P,2,830,ABBA,11.8,12.2
19,7-P-2,7,P,2,831,PIRU,16.6,17.2
19,7-P-2,7,P,2,832,ABBA,12,12.3
19,7-P-2,7,P,2,833,ABBA,10.6,11.2
19,7-P-2,7,P,2,834,ABBA,11.8,11.9
19,7-P-2,7,P,2,835,ABBA,13.7,14
19,7-P-3,7,P,3,955,PIRU,19.8,20
19,7-P-3,7,P,3,956,PIRU,30.5,30.1
19,7-P-3,7,P,3,957,ABBA,24.2,24.2
19,7-P-3,7,P,3,958,ABBA,11,11.5
19,7-P-3,7,P,3,959,ABBA,22.1,22.5
19,7-P-3,7,P,3,960,ABBA,30,30.3
19,7-P-3,7,P,3,961,PIRU,30.8,30.8
19,7-P-3,7,P,3,962,ABBA,29.3,29.6
19,7-P-3,7,P,3,963,ABBA,21,21.8
19,7-P-3,7,P,3,964,ABBA,10.9,10.9
19,7-P-3,7,P,3,965,ABBA,13,13
19,7-P-3,7,P,3,966,ABBA,21.7,21.7
19,7-P-3,7,P,3,967,ABBA,15,15.5
19,7-P-3,7,P,3,968,ABBA,15.1,15.6
19,7-P-3,7,P,3,969,ABBA,13.6,13.7
19,7-P-3,7,P,3,970,ABBA,14.4,19.5
19,7-P-3,7,P,3,971,ABBA,18.1,18.3
19,7-P-3,7,P,3,972,ABBA,16.7,16.1
19,7-P-3,7,P,3,973,PIRU,15.6,15.6
19,7-P-3,7,P,3,974,ABBA,12,12.2
19,7-P-3,7,P,3,975,ABBA,16.5,16.5
19,7-P-3,7,P,3,976,PIRU,28,27.8
19,7-P-3,7,P,3,977,PIRU,21.8,22.1
19,7-P-3,7,P,3,978,ABBA,12.8,13.6
19,7-P-3,7,P,3,979,PIRU,26.8,26.7
19,7-P-3,7,P,3,980,ABBA,29,29.1
19,7-P-3,7,P,3,981,ABBA,31.3,31.7
19,7-P-3,7,P,3,982,ABBA,18.8,19.3
19,7-P-3,7,P,3,983,PIRU,21.5,21.6
19,7-P-3,7,P,3,984,ABBA,14.3,15.1
19,7-P-3,7,P,3,985,PIRU,17.8,17.6
19,7-P-3,7,P,3,986,ABBA,12.5,12.8
19,7-P-3,7,P,3,987,ABBA,24.5,24.6
19,7-P-3,7,P,3,988,ABBA,16.7,17.1
19,7-P-3,7,P,3,989,ABBA,14.1,14
19,7-P-3,7,P,3,990,ABBA,20.7,21.1
19,7-P-3,7,P,3,991,PIRU,25.5,25.3
19,7-P-3,7,P,3,993,ABBA,33.2,33.4
19,7-P-4,7,P,4,851,PIRU,12.5,12.6
19,7-P-4,7,P,4,897,PIRU,13.5,13.4
19,7-P-4,7,P,4,898,PIRU,12.1,12.2
19,7-P-4,7,P,4,899,ABBA,18,18.7
19,7-P-4,7,P,4,900,PIRU,15.7,16.2
19,7-P-4,7,P,4,901,ABBA,12,12.2
19,7-P-4,7,P,4,902,ABBA,10.6,10.9
19,7-P-4,7,P,4,903,PIRU,14.4,14.2
19,7-P-4,7,P,4,904,PIRU,15.2,15.6
19,7-P-4,7,P,4,905,PIRU,12.8,13
19,7-P-4,7,P,4,906,PIRU,15.9,16.2
